mm_dd_hh,ghi,dhi,dni,temp
11-22 10:00,176.0,116.0,212.5,-0.1
11-22 11:00,214.0,134.0,253.0,0.3
11-22 12:00,234.0,111.0,396.4,0.9
11-22 13:00,112.0,91.0,79.3,0.9
11-22 14:00,71.0,65.0,32.8,0.7
11-22 15:00,21.0,21.0,0.0,-0.2
11-22 16:00,0.0,0.0,0.0,-1.1
11-22 17:00,0.0,0.0,0.0,-1.8
11-22 18:00,0.0,0.0,0.0,-3.0
11-22 19:00,0.0,0.0,0.0,-4.1
11-22 20:00,0.0,0.0,0.0,-4.9
11-22 21:00,0.0,0.0,0.0,-5.8
11-22 22:00,0.0,0.0,0.0,-6.4
11-22 23:00,0.0,0.0,0.0,-6.7
11-23 00:00,0.0,0.0,0.0,-6.2
11-23 01:00,0.0,0.0,0.0,-6.9
11-23 02:00,0.0,0.0,0.0,-7.3
11-23 03:00,0.0,0.0,0.0,-7.5
11-23 04:00,0.0,0.0,0.0,-7.9
11-23 05:00,0.0,0.0,0.0,-7.8
11-23 06:00,0.0,0.0,0.0,-8.4
11-23 07:00,3.0,2.0,29.1,-8.7
11-23 08:00,77.0,29.0,466.0,-7.1
11-23 09:00,182.0,53.0,622.6,-4.4
11-23 10:00,267.0,59.0,746.1,-1.8
11-23 11:00,309.0,60.0,795.9,0.2
11-23 12:00,303.0,57.0,801.1,1.0
11-23 13:00,237.0,66.0,652.9,1.4
11-23 14:00,154.0,42.0,620.9,0.4
11-23 15:00,46.0,18.0,353.5,-2.0
11-23 16:00,0.0,0.0,0.0,-3.3
11-23 17:00,0.0,0.0,0.0,-3.8
11-23 18:00,0.0,0.0,0.0,-4.0
11-23 19:00,0.0,0.0,0.0,-3.8
11-23 20:00,0.0,0.0,0.0,-3.2
11-23 21:00,0.0,0.0,0.0,-2.7
11-23 22:00,0.0,0.0,0.0,-1.9
11-23 23:00,0.0,0.0,0.0,-0.9
11-24 00:00,0.0,0.0,0.0,-1.0
11-24 01:00,0.0,0.0,0.0,-1.1
11-24 02:00,0.0,0.0,0.0,-0.9
11-24 03:00,0.0,0.0,0.0,-0.6
11-24 04:00,0.0,0.0,0.0,-0.5
11-24 05:00,0.0,0.0,0.0,-0.3
11-24 06:00,0.0,0.0,0.0,-0.8
11-24 07:00,2.0,2.0,0.0,-0.8
11-24 08:00,45.0,43.0,20.1,0.1
11-24 09:00,116.0,92.0,117.8,1.4
11-24 10:00,199.0,117.0,297.9,3.1
11-24 11:00,237.0,119.0,381.2,4.1
11-24 12:00,232.0,126.0,348.7,4.5
11-24 13:00,175.0,115.0,231.6,4.1
11-24 14:00,94.0,79.0,84.4,2.8
11-24 15:00,28.0,26.0,25.7,1.2
11-24 16:00,0.0,0.0,0.0,0.8
11-24 17:00,0.0,0.0,0.0,0.6
11-24 18:00,0.0,0.0,0.0,0.2
11-24 19:00,0.0,0.0,0.0,0.4
11-24 20:00,0.0,0.0,0.0,0.6
11-24 21:00,0.0,0.0,0.0,0.8
11-24 22:00,0.0,0.0,0.0,0.9
11-24 23:00,0.0,0.0,0.0,0.7
11-25 00:00,0.0,0.0,0.0,-0.2
11-25 01:00,0.0,0.0,0.0,-0.2
11-25 02:00,0.0,0.0,0.0,-0.4
11-25 03:00,0.0,0.0,0.0,-1.2
11-25 04:00,0.0,0.0,0.0,-1.5
11-25 05:00,0.0,0.0,0.0,-0.9
11-25 06:00,0.0,0.0,0.0,-1.1
11-25 07:00,1.0,1.0,0.0,-0.4
11-25 08:00,16.0,16.0,0.0,-0.3
11-25 09:00,74.0,71.0,15.0,0.4
11-25 10:00,161.0,107.0,198.6,1.8
11-25 11:00,188.0,139.0,160.0,2.8
11-25 12:00,189.0,134.0,182.8,3.9
11-25 13:00,136.0,99.0,144.4,4.2
11-25 14:00,56.0,54.0,11.4,3.2
11-25 15:00,14.0,14.0,0.0,2.5
11-25 16:00,0.0,0.0,0.0,1.5
11-25 17:00,0.0,0.0,0.0,1.1
11-25 18:00,0.0,0.0,0.0,1.1
11-25 19:00,0.0,0.0,0.0,0.8
11-25 20:00,0.0,0.0,0.0,0.6
11-25 21:00,0.0,0.0,0.0,0.5
11-25 22:00,0.0,0.0,0.0,0.5
11-25 23:00,0.0,0.0,0.0,0.4
11-26 00:00,0.0,0.0,0.0,0.4
11-26 01:00,0.0,0.0,0.0,0.4
11-26 02:00,0.0,0.0,0.0,0.2
11-26 03:00,0.0,0.0,0.0,0.1
11-26 04:00,0.0,0.0,0.0,-0.1
11-26 05:00,0.0,0.0,0.0,-0.2
11-26 06:00,0.0,0.0,0.0,-0.1
11-26 07:00,0.0,0.0,0.0,-0.2
11-26 08:00,19.0,19.0,0.0,-0.1
11-26 09:00,36.0,36.0,0.0,-0.1
11-26 10:00,74.0,74.0,0.0,0.0
11-26 11:00,104.0,104.0,0.0,0.2
11-26 12:00,68.0,68.0,0.0,0.4
11-26 13:00,55.0,55.0,0.0,0.5
11-26 14:00,26.0,26.0,0.0,0.5
11-26 15:00,11.0,11.0,0.0,0.8
11-26 16:00,0.0,0.0,0.0,1.1
11-26 17:00,0.0,0.0,0.0,1.4
11-26 18:00,0.0,0.0,0.0,1.5
11-26 19:00,0.0,0.0,0.0,1.5
11-26 20:00,0.0,0.0,0.0,1.5
11-26 21:00,0.0,0.0,0.0,1.4
11-26 22:00,0.0,0.0,0.0,1.3
11-26 23:00,0.0,0.0,0.0,1.2
11-27 00:00,0.0,0.0,0.0,1.2
11-27 01:00,0.0,0.0,0.0,1.2
11-27 02:00,0.0,0.0,0.0,0.4
11-27 03:00,0.0,0.0,0.0,0.4
11-27 04:00,0.0,0.0,0.0,0.3
11-27 05:00,0.0,0.0,0.0,0.5
11-27 06:00,0.0,0.0,0.0,1.1
11-27 07:00,1.0,1.0,0.0,0.6
11-27 08:00,58.0,26.0,359.2,0.4
11-27 09:00,159.0,47.0,579.2,1.6
11-27 10:00,236.0,58.0,671.0,2.2
11-27 11:00,279.0,59.0,733.3,2.5
11-27 12:00,275.0,58.0,735.3,2.6
11-27 13:00,194.0,70.0,494.1,2.7
11-27 14:00,116.0,46.0,410.5,2.2
11-27 15:00,31.0,18.0,175.3,0.6
11-27 16:00,0.0,0.0,0.0,-0.3
11-27 17:00,0.0,0.0,0.0,-0.9
11-27 18:00,0.0,0.0,0.0,-0.6
11-27 19:00,0.0,0.0,0.0,-0.6
11-27 20:00,0.0,0.0,0.0,-0.6
11-27 21:00,0.0,0.0,0.0,-0.8
11-27 22:00,0.0,0.0,0.0,-0.9
11-27 23:00,0.0,0.0,0.0,-0.8
11-28 00:00,0.0,0.0,0.0,-0.6
11-28 01:00,0.0,0.0,0.0,-0.1
11-28 02:00,0.0,0.0,0.0,0.6
11-28 03:00,0.0,0.0,0.0,0.5
11-28 04:00,0.0,0.0,0.0,0.4
11-28 05:00,0.0,0.0,0.0,1.4
11-28 06:00,0.0,0.0,0.0,1.4
11-28 07:00,1.0,1.0,0.0,1.6
11-28 08:00,29.0,19.0,115.4,2.7
11-28 09:00,63.0,47.0,84.2,3.3
11-28 10:00,116.0,74.0,160.2,4.3
11-28 11:00,245.0,68.0,596.0,6.2
11-28 12:00,232.0,73.0,543.9,7.2
11-28 13:00,199.0,60.0,559.4,7.3
11-28 14:00,122.0,45.0,457.4,6.1
11-28 15:00,33.0,16.0,232.7,3.9
11-28 16:00,0.0,0.0,0.0,2.5
11-28 17:00,0.0,0.0,0.0,2.0
11-28 18:00,0.0,0.0,0.0,2.0
11-28 19:00,0.0,0.0,0.0,1.8
11-28 20:00,0.0,0.0,0.0,1.6
11-28 21:00,0.0,0.0,0.0,1.5
11-28 22:00,0.0,0.0,0.0,1.6
11-28 23:00,0.0,0.0,0.0,2.5
11-29 00:00,0.0,0.0,0.0,2.8
11-29 01:00,0.0,0.0,0.0,3.6
11-29 02:00,0.0,0.0,0.0,3.8
11-29 03:00,0.0,0.0,0.0,3.5
11-29 04:00,0.0,0.0,0.0,3.5
11-29 05:00,0.0,0.0,0.0,3.6
11-29 06:00,0.0,0.0,0.0,3.8
11-29 07:00,0.0,0.0,0.0,3.8
11-29 08:00,11.0,11.0,0.0,4.1
11-29 09:00,28.0,28.0,0.0,4.6
11-29 10:00,53.0,53.0,0.0,5.2
11-29 11:00,53.0,52.0,3.4,5.4
11-29 12:00,87.0,85.0,6.9,6.2
11-29 13:00,127.0,80.0,191.0,6.6
11-29 14:00,82.0,54.0,168.4,5.8
11-29 15:00,22.0,16.0,83.3,4.3
11-29 16:00,0.0,0.0,0.0,3.1
11-29 17:00,0.0,0.0,0.0,2.9
11-29 18:00,0.0,0.0,0.0,2.5
11-29 19:00,0.0,0.0,0.0,2.3
11-29 20:00,0.0,0.0,0.0,2.2
11-29 21:00,0.0,0.0,0.0,2.2
11-29 22:00,0.0,0.0,0.0,3.2
11-29 23:00,0.0,0.0,0.0,3.5
11-30 00:00,0.0,0.0,0.0,2.8
11-30 01:00,0.0,0.0,0.0,2.6
11-30 02:00,0.0,0.0,0.0,2.7
11-30 03:00,0.0,0.0,0.0,2.3
11-30 04:00,0.0,0.0,0.0,2.3
11-30 05:00,0.0,0.0,0.0,3.0
11-30 06:00,0.0,0.0,0.0,2.8
11-30 07:00,0.0,0.0,0.0,3.4
11-30 08:00,32.0,29.0,36.1,4.1
11-30 09:00,79.0,71.0,43.6,5.2
11-30 10:00,139.0,117.0,85.9,6.5
11-30 11:00,189.0,120.0,236.9,7.3
11-30 12:00,193.0,113.0,278.6,8.0
11-30 13:00,187.0,79.0,442.9,8.0
11-30 14:00,102.0,67.0,213.0,6.8
11-30 15:00,24.0,20.0,56.3,5.3
11-30 16:00,0.0,0.0,0.0,4.5
11-30 17:00,0.0,0.0,0.0,3.8
11-30 18:00,0.0,0.0,0.0,3.3
11-30 19:00,0.0,0.0,0.0,3.2
11-30 20:00,0.0,0.0,0.0,3.7
11-30 21:00,0.0,0.0,0.0,4.4
11-30 22:00,0.0,0.0,0.0,5.0
11-30 23:00,0.0,0.0,0.0,5.7
12-01 00:00,0.0,0.0,0.0,4.9
12-01 01:00,0.0,0.0,0.0,5.2
12-01 02:00,0.0,0.0,0.0,5.2
12-01 03:00,0.0,0.0,0.0,5.4
12-01 04:00,0.0,0.0,0.0,5.2
12-01 05:00,0.0,0.0,0.0,5.0
12-01 06:00,0.0,0.0,0.0,4.9
12-01 07:00,0.0,0.0,0.0,5.1
12-01 08:00,8.0,8.0,0.0,5.2
12-01 09:00,34.0,33.0,5.5,5.3
12-01 10:00,68.0,56.0,47.4,5.0
12-01 11:00,83.0,78.0,17.3,5.2
12-01 12:00,257.0,55.0,709.6,6.1
12-01 13:00,210.0,56.0,637.2,5.9
12-01 14:00,130.0,40.0,554.0,5.1
12-01 15:00,33.0,14.0,271.0,3.2
12-01 16:00,0.0,0.0,0.0,2.5
12-01 17:00,0.0,0.0,0.0,1.0
12-01 18:00,0.0,0.0,0.0,0.0
12-01 19:00,0.0,0.0,0.0,-0.2
12-01 20:00,0.0,0.0,0.0,-0.3
12-01 21:00,0.0,0.0,0.0,0.2
12-01 22:00,0.0,0.0,0.0,0.5
12-01 23:00,0.0,0.0,0.0,0.8
12-02 00:00,0.0,0.0,0.0,0.9
12-02 01:00,0.0,0.0,0.0,0.9
12-02 02:00,0.0,0.0,0.0,0.3
12-02 03:00,0.0,0.0,0.0,0.6
12-02 04:00,0.0,0.0,0.0,0.9
12-02 05:00,0.0,0.0,0.0,1.2
12-02 06:00,0.0,0.0,0.0,1.3
12-02 07:00,0.0,0.0,0.0,1.5
12-02 08:00,22.0,20.0,25.1,2.2
12-02 09:00,62.0,57.0,28.2,3.0
12-02 10:00,122.0,95.0,107.9,4.3
12-02 11:00,142.0,98.0,153.9,4.7
12-02 12:00,178.0,103.0,265.6,5.5
12-02 13:00,189.0,74.0,479.9,5.1
12-02 14:00,120.0,46.0,460.4,4.3
12-02 15:00,29.0,16.0,187.8,2.9
12-02 16:00,0.0,0.0,0.0,2.0
12-02 17:00,0.0,0.0,0.0,1.8
12-02 18:00,0.0,0.0,0.0,1.8
12-02 19:00,0.0,0.0,0.0,1.5
12-02 20:00,0.0,0.0,0.0,1.2
12-02 21:00,0.0,0.0,0.0,0.6
12-02 22:00,0.0,0.0,0.0,0.8
12-02 23:00,0.0,0.0,0.0,0.7
12-03 00:00,0.0,0.0,0.0,0.8
12-03 01:00,0.0,0.0,0.0,0.9
12-03 02:00,0.0,0.0,0.0,1.1
12-03 03:00,0.0,0.0,0.0,1.5
12-03 04:00,0.0,0.0,0.0,1.5
12-03 05:00,0.0,0.0,0.0,1.5
12-03 06:00,0.0,0.0,0.0,1.5
12-03 07:00,0.0,0.0,0.0,1.2
12-03 08:00,26.0,17.0,115.1,1.5
12-03 09:00,77.0,55.0,125.9,2.1
12-03 10:00,137.0,98.0,157.6,3.3
12-03 11:00,200.0,89.0,391.6,3.8
12-03 12:00,148.0,111.0,132.1,3.8
12-03 13:00,158.0,92.0,277.7,3.5
12-03 14:00,74.0,55.0,119.4,2.8
12-03 15:00,19.0,14.0,73.1,2.0
12-03 16:00,0.0,0.0,0.0,1.5
12-03 17:00,0.0,0.0,0.0,1.2
12-03 18:00,0.0,0.0,0.0,1.5
12-03 19:00,0.0,0.0,0.0,1.5
12-03 20:00,0.0,0.0,0.0,1.5
12-03 21:00,0.0,0.0,0.0,1.1
12-03 22:00,0.0,0.0,0.0,0.7
12-03 23:00,0.0,0.0,0.0,0.9
12-04 00:00,0.0,0.0,0.0,0.5
12-04 01:00,0.0,0.0,0.0,0.0
12-04 02:00,0.0,0.0,0.0,-0.2
12-04 03:00,0.0,0.0,0.0,-0.2
12-04 04:00,0.0,0.0,0.0,-0.3
12-04 05:00,0.0,0.0,0.0,-0.6
12-04 06:00,0.0,0.0,0.0,0.2
12-04 07:00,0.0,0.0,0.0,-0.2
12-04 08:00,35.0,26.0,117.5,1.0
12-04 09:00,88.0,79.0,52.4,2.5
12-04 10:00,135.0,115.0,81.7,3.5
12-04 11:00,192.0,111.0,288.2,4.2
12-04 12:00,203.0,95.0,388.5,4.4
12-04 13:00,168.0,76.0,390.0,4.2
12-04 14:00,86.0,55.0,196.7,3.2
12-04 15:00,22.0,15.0,103.4,2.2
12-04 16:00,0.0,0.0,0.0,2.1
12-04 17:00,0.0,0.0,0.0,2.1
12-04 18:00,0.0,0.0,0.0,1.9
12-04 19:00,0.0,0.0,0.0,1.5
12-04 20:00,0.0,0.0,0.0,1.4
12-04 21:00,0.0,0.0,0.0,1.6
12-04 22:00,0.0,0.0,0.0,1.4
12-04 23:00,0.0,0.0,0.0,1.7
12-05 00:00,0.0,0.0,0.0,2.0
12-05 01:00,0.0,0.0,0.0,1.8
12-05 02:00,0.0,0.0,0.0,2.0
12-05 03:00,0.0,0.0,0.0,1.4
12-05 04:00,0.0,0.0,0.0,1.4
12-05 05:00,0.0,0.0,0.0,1.4
12-05 06:00,0.0,0.0,0.0,1.0
12-05 07:00,0.0,0.0,0.0,0.9
12-05 08:00,8.0,8.0,0.0,1.1
12-05 09:00,34.0,34.0,0.0,1.8
12-05 10:00,61.0,61.0,0.0,2.3
12-05 11:00,66.0,66.0,0.0,2.6
12-05 12:00,59.0,59.0,0.0,3.0
12-05 13:00,66.0,64.0,8.5,3.5
12-05 14:00,39.0,39.0,0.0,3.5
12-05 15:00,10.0,10.0,0.0,3.3
12-05 16:00,0.0,0.0,0.0,1.5
12-05 17:00,0.0,0.0,0.0,1.1
12-05 18:00,0.0,0.0,0.0,1.1
12-05 19:00,0.0,0.0,0.0,0.1
12-05 20:00,0.0,0.0,0.0,-0.1
12-05 21:00,0.0,0.0,0.0,-0.2
12-05 22:00,0.0,0.0,0.0,-0.2
12-05 23:00,0.0,0.0,0.0,-0.8
12-06 00:00,0.0,0.0,0.0,-0.3
12-06 01:00,0.0,0.0,0.0,-1.3
12-06 02:00,0.0,0.0,0.0,-1.6
12-06 03:00,0.0,0.0,0.0,-1.1
12-06 04:00,0.0,0.0,0.0,-1.5
12-06 05:00,0.0,0.0,0.0,-0.6
12-06 06:00,0.0,0.0,0.0,-0.1
12-06 07:00,0.0,0.0,0.0,-0.1
12-06 08:00,28.0,21.0,95.0,0.6
12-06 09:00,100.0,66.0,204.1,1.6
12-06 10:00,113.0,106.0,29.2,2.6
12-06 11:00,136.0,124.0,43.4,3.5
12-06 12:00,87.0,86.0,3.6,3.5
12-06 13:00,129.0,105.0,103.2,3.5
12-06 14:00,84.0,67.0,109.7,3.0
12-06 15:00,6.0,6.0,0.0,2.7
12-06 16:00,0.0,0.0,0.0,2.8
12-06 17:00,0.0,0.0,0.0,3.3
12-06 18:00,0.0,0.0,0.0,2.8
12-06 19:00,0.0,0.0,0.0,2.9
12-06 20:00,0.0,0.0,0.0,2.4
12-06 21:00,0.0,0.0,0.0,2.8
12-06 22:00,0.0,0.0,0.0,2.5
12-06 23:00,0.0,0.0,0.0,2.3
12-07 00:00,0.0,0.0,0.0,2.8
12-07 01:00,0.0,0.0,0.0,3.2
12-07 02:00,0.0,0.0,0.0,3.3
12-07 03:00,0.0,0.0,0.0,2.6
12-07 04:00,0.0,0.0,0.0,2.6
12-07 05:00,0.0,0.0,0.0,3.0
12-07 06:00,0.0,0.0,0.0,3.8
12-07 07:00,0.0,0.0,0.0,4.1
12-07 08:00,35.0,18.0,235.2,4.5
12-07 09:00,115.0,51.0,389.9,7.1
12-07 10:00,173.0,62.0,467.1,8.7
12-07 11:00,189.0,90.0,360.6,9.6
12-07 12:00,240.0,55.0,679.2,9.6
12-07 13:00,161.0,59.0,441.2,9.6
12-07 14:00,109.0,41.0,441.9,8.8
12-07 15:00,26.0,13.0,197.3,7.0
12-07 16:00,0.0,0.0,0.0,5.5
12-07 17:00,0.0,0.0,0.0,4.3
12-07 18:00,0.0,0.0,0.0,4.8
12-07 19:00,0.0,0.0,0.0,4.0
12-07 20:00,0.0,0.0,0.0,3.8
12-07 21:00,0.0,0.0,0.0,4.2
12-07 22:00,0.0,0.0,0.0,5.4
12-07 23:00,0.0,0.0,0.0,6.0
12-08 00:00,0.0,0.0,0.0,7.1
12-08 01:00,0.0,0.0,0.0,7.6
12-08 02:00,0.0,0.0,0.0,7.4
12-08 03:00,0.0,0.0,0.0,7.2
12-08 04:00,0.0,0.0,0.0,7.6
12-08 05:00,0.0,0.0,0.0,9.6
12-08 06:00,0.0,0.0,0.0,10.9
12-08 07:00,0.0,0.0,0.0,9.9
12-08 08:00,34.0,16.0,253.7,9.9
12-08 09:00,112.0,47.0,401.8,11.4
12-08 10:00,193.0,60.0,564.8,12.6
12-08 11:00,243.0,51.0,704.2,13.4
12-08 12:00,235.0,56.0,661.1,14.1
12-08 13:00,175.0,63.0,487.2,14.4
12-08 14:00,107.0,40.0,438.3,13.8
12-08 15:00,25.0,14.0,168.1,12.9
12-08 16:00,0.0,0.0,0.0,12.6
12-08 17:00,0.0,0.0,0.0,12.8
12-08 18:00,0.0,0.0,0.0,12.1
12-08 19:00,0.0,0.0,0.0,11.6
12-08 20:00,0.0,0.0,0.0,11.4
12-08 21:00,0.0,0.0,0.0,11.6
12-08 22:00,0.0,0.0,0.0,11.8
12-08 23:00,0.0,0.0,0.0,11.8
12-09 00:00,0.0,0.0,0.0,11.4
12-09 01:00,0.0,0.0,0.0,12.2
12-09 02:00,0.0,0.0,0.0,12.4
12-09 03:00,0.0,0.0,0.0,12.1
12-09 04:00,0.0,0.0,0.0,11.6
12-09 05:00,0.0,0.0,0.0,11.4
12-09 06:00,0.0,0.0,0.0,11.4
12-09 07:00,0.0,0.0,0.0,10.8
12-09 08:00,23.0,22.0,14.3,10.9
12-09 09:00,90.0,71.0,119.1,11.8
12-09 10:00,132.0,108.0,102.8,12.8
12-09 11:00,147.0,124.0,84.9,13.6
12-09 12:00,144.0,111.0,122.6,14.2
12-09 13:00,86.0,84.0,8.7,13.8
12-09 14:00,52.0,51.0,6.6,13.1
12-09 15:00,7.0,7.0,0.0,12.0
12-09 16:00,0.0,0.0,0.0,11.4
12-09 17:00,0.0,0.0,0.0,10.9
12-09 18:00,0.0,0.0,0.0,11.1
12-09 19:00,0.0,0.0,0.0,10.8
12-09 20:00,0.0,0.0,0.0,11.1
12-09 21:00,0.0,0.0,0.0,11.3
12-09 22:00,0.0,0.0,0.0,10.6
12-09 23:00,0.0,0.0,0.0,9.3
12-10 00:00,0.0,0.0,0.0,9.1
12-10 01:00,0.0,0.0,0.0,9.9
12-10 02:00,0.0,0.0,0.0,9.6
12-10 03:00,0.0,0.0,0.0,9.1
12-10 04:00,0.0,0.0,0.0,9.8
12-10 05:00,0.0,0.0,0.0,10.4
12-10 06:00,0.0,0.0,0.0,10.3
12-10 07:00,0.0,0.0,0.0,9.9
12-10 08:00,30.0,15.0,218.9,10.2
12-10 09:00,113.0,41.0,457.4,11.2
12-10 10:00,175.0,61.0,492.4,12.4
12-10 11:00,206.0,68.0,512.6,13.1
12-10 12:00,146.0,87.0,220.2,12.8
12-10 13:00,68.0,54.0,61.5,12.3
12-10 14:00,24.0,24.0,0.0,11.6
12-10 15:00,4.0,4.0,0.0,11.1
12-10 16:00,0.0,0.0,0.0,10.8
12-10 17:00,0.0,0.0,0.0,10.6
12-10 18:00,0.0,0.0,0.0,10.4
12-10 19:00,0.0,0.0,0.0,10.4
12-10 20:00,0.0,0.0,0.0,10.5
12-10 21:00,0.0,0.0,0.0,10.4
12-10 22:00,0.0,0.0,0.0,10.1
12-10 23:00,0.0,0.0,0.0,9.9
12-11 00:00,0.0,0.0,0.0,9.8
12-11 01:00,0.0,0.0,0.0,9.8
12-11 02:00,0.0,0.0,0.0,9.8
12-11 03:00,0.0,0.0,0.0,9.6
12-11 04:00,0.0,0.0,0.0,9.4
12-11 05:00,0.0,0.0,0.0,9.1
12-11 06:00,0.0,0.0,0.0,8.2
12-11 07:00,0.0,0.0,0.0,7.8
12-11 08:00,27.0,16.0,163.2,8.1
12-11 09:00,94.0,51.0,276.7,9.4
12-11 10:00,189.0,56.0,578.9,9.8
12-11 11:00,218.0,71.0,549.1,10.2
12-11 12:00,226.0,64.0,607.5,11.1
12-11 13:00,192.0,48.0,635.1,11.0
12-11 14:00,112.0,38.0,491.2,10.1
12-11 15:00,24.0,16.0,124.2,8.4
12-11 16:00,0.0,0.0,0.0,7.4
12-11 17:00,0.0,0.0,0.0,6.5
12-11 18:00,0.0,0.0,0.0,6.4
12-11 19:00,0.0,0.0,0.0,6.3
12-11 20:00,0.0,0.0,0.0,5.6
12-11 21:00,0.0,0.0,0.0,4.7
12-11 22:00,0.0,0.0,0.0,4.4
12-11 23:00,0.0,0.0,0.0,4.2
12-12 00:00,0.0,0.0,0.0,3.3
12-12 01:00,0.0,0.0,0.0,2.4
12-12 02:00,0.0,0.0,0.0,2.0
12-12 03:00,0.0,0.0,0.0,1.5
12-12 04:00,0.0,0.0,0.0,1.2
12-12 05:00,0.0,0.0,0.0,1.0
12-12 06:00,0.0,0.0,0.0,1.1
12-12 07:00,0.0,0.0,0.0,0.9
12-12 08:00,27.0,17.0,150.7,1.5
12-12 09:00,116.0,40.0,494.9,2.8
12-12 10:00,197.0,48.0,653.2,3.6
12-12 11:00,237.0,54.0,687.1,3.9
12-12 12:00,234.0,55.0,674.0,5.1
12-12 13:00,192.0,50.0,628.4,5.2
12-12 14:00,114.0,37.0,512.7,4.0
12-12 15:00,27.0,12.0,233.6,2.2
12-12 16:00,0.0,0.0,0.0,1.4
12-12 17:00,0.0,0.0,0.0,1.5
12-12 18:00,0.0,0.0,0.0,1.4
12-12 19:00,0.0,0.0,0.0,1.2
12-12 20:00,0.0,0.0,0.0,1.4
12-12 21:00,0.0,0.0,0.0,1.0
12-12 22:00,0.0,0.0,0.0,0.8
12-12 23:00,0.0,0.0,0.0,0.2
12-13 00:00,0.0,0.0,0.0,-0.1
12-13 01:00,0.0,0.0,0.0,-0.6
12-13 02:00,0.0,0.0,0.0,-0.4
12-13 03:00,0.0,0.0,0.0,-0.4
12-13 04:00,0.0,0.0,0.0,-0.2
12-13 05:00,0.0,0.0,0.0,-0.1
12-13 06:00,0.0,0.0,0.0,0.6
12-13 07:00,0.0,0.0,0.0,0.3
12-13 08:00,22.0,15.0,107.1,1.8
12-13 09:00,91.0,54.0,243.6,3.0
12-13 10:00,123.0,72.0,225.0,4.6
12-13 11:00,154.0,87.0,252.7,6.3
12-13 12:00,126.0,64.0,234.3,6.9
12-13 13:00,132.0,80.0,230.8,7.2
12-13 14:00,77.0,48.0,193.6,6.7
12-13 15:00,19.0,13.0,93.6,5.8
12-13 16:00,0.0,0.0,0.0,5.2
12-13 17:00,0.0,0.0,0.0,5.1
12-13 18:00,0.0,0.0,0.0,4.9
12-13 19:00,0.0,0.0,0.0,5.4
12-13 20:00,0.0,0.0,0.0,5.6
12-13 21:00,0.0,0.0,0.0,5.5
12-13 22:00,0.0,0.0,0.0,5.3
12-13 23:00,0.0,0.0,0.0,5.3
12-14 00:00,0.0,0.0,0.0,5.4
12-14 01:00,0.0,0.0,0.0,5.2
12-14 02:00,0.0,0.0,0.0,5.2
12-14 03:00,0.0,0.0,0.0,5.0
12-14 04:00,0.0,0.0,0.0,4.9
12-14 05:00,0.0,0.0,0.0,4.8
12-14 06:00,0.0,0.0,0.0,4.3
12-14 07:00,0.0,0.0,0.0,4.2
12-14 08:00,11.0,11.0,0.0,4.6
12-14 09:00,52.0,42.0,66.6,5.4
12-14 10:00,105.0,72.0,146.5,5.9
12-14 11:00,137.0,81.0,212.1,6.4
12-14 12:00,131.0,86.0,170.6,5.9
12-14 13:00,111.0,80.0,137.9,6.2
12-14 14:00,69.0,52.0,113.6,6.2
12-14 15:00,17.0,11.0,93.7,4.9
12-14 16:00,0.0,0.0,0.0,3.9
12-14 17:00,0.0,0.0,0.0,2.7
12-14 18:00,0.0,0.0,0.0,2.7
12-14 19:00,0.0,0.0,0.0,2.3
12-14 20:00,0.0,0.0,0.0,1.7
12-14 21:00,0.0,0.0,0.0,1.5
12-14 22:00,0.0,0.0,0.0,1.9
12-14 23:00,0.0,0.0,0.0,2.5
12-15 00:00,0.0,0.0,0.0,2.2
12-15 01:00,0.0,0.0,0.0,2.2
12-15 02:00,0.0,0.0,0.0,2.0
12-15 03:00,0.0,0.0,0.0,2.3
12-15 04:00,0.0,0.0,0.0,1.8
12-15 05:00,0.0,0.0,0.0,1.5
12-15 06:00,0.0,0.0,0.0,0.9
12-15 07:00,0.0,0.0,0.0,0.8
12-15 08:00,21.0,14.0,110.1,1.5
12-15 09:00,96.0,52.0,295.8,2.8
12-15 10:00,163.0,70.0,415.2,4.3
12-15 11:00,208.0,74.0,509.5,5.1
12-15 12:00,225.0,61.0,623.2,5.8
12-15 13:00,194.0,48.0,650.4,5.2
12-15 14:00,115.0,37.0,521.5,4.2
12-15 15:00,26.0,12.0,218.5,2.8
12-15 16:00,0.0,0.0,0.0,2.0
12-15 17:00,0.0,0.0,0.0,1.7
12-15 18:00,0.0,0.0,0.0,1.8
12-15 19:00,0.0,0.0,0.0,1.7
12-15 20:00,0.0,0.0,0.0,1.8
12-15 21:00,0.0,0.0,0.0,1.7
12-15 22:00,0.0,0.0,0.0,1.5
12-15 23:00,0.0,0.0,0.0,1.2
12-16 00:00,0.0,0.0,0.0,0.5
12-16 01:00,0.0,0.0,0.0,-0.2
12-16 02:00,0.0,0.0,0.0,0.2
12-16 03:00,0.0,0.0,0.0,-0.1
12-16 04:00,0.0,0.0,0.0,-0.2
12-16 05:00,0.0,0.0,0.0,-0.4
12-16 06:00,0.0,0.0,0.0,-0.8
12-16 07:00,0.0,0.0,0.0,-0.7
12-16 08:00,19.0,17.0,31.9,-0.2
12-16 09:00,84.0,63.0,142.5,1.1
12-16 10:00,161.0,80.0,363.5,1.9
12-16 11:00,221.0,69.0,579.9,2.7
